일자,시가,고가,저가,종가,거래량
20200923,89500,91500,88000,91200,1121711
20200922,90400,91400,88000,88900,1054942
20200921,90100,92500,89400,90900,1050515
20200918,90700,90900,88700,89900,931059
20200917,91000,91200,88900,90600,870174
20200916,91200,93300,90300,90600,815205
20200915,92000,93100,90700,91800,952767
20200914,93500,94900,91300,92100,1226790
20200911,93200,93900,89700,92400,1507008
20200910,91100,95000,90500,93200,2880767
20200909,87200,92000,84600,90200,3555936
20200908,84300,87200,83100,85800,1367597
20200907,83700,85300,82900,83800,629528
20200904,83000,84600,83000,84000,974597
20200903,86500,87300,85600,85700,764553
20200902,89300,89700,85300,86500,1170481
20200901,85100,87900,84700,87700,1133236
20200831,86100,87300,84200,84200,1388783
20200828,87100,87900,85200,85900,954228
20200827,87700,88700,85500,86200,1330067
20200826,90200,90200,86800,87900,1571474
20200825,90500,92400,89600,90300,1161120
20200824,90000,91600,89100,90600,1265081
20200821,86800,91000,86700,90300,2978055
20200820,84700,87300,84000,84900,1424255
20200819,84000,88000,83600,85000,1316003
20200818,88300,89200,82500,84000,1462971
20200814,87400,90000,85900,88700,1669303
20200813,87700,90300,85000,87000,1950559
20200812,82900,88900,81300,87300,2704977
20200811,86300,86300,83000,83000,1684857
20200810,77100,86200,76500,85700,3706582
20200807,77800,78300,76300,77200,759800
20200806,78300,78900,76900,77200,899941
20200805,78900,78900,76500,78300,1197933
20200804,74900,78100,74000,77900,1738014
20200803,71300,74500,71000,74000,1183563
20200731,72200,72500,70600,70700,851076
20200730,72700,73500,71800,72100,735701
20200729,72500,73400,71700,72000,804210
20200728,74000,74200,72100,72500,975596
20200727,73700,75300,73300,73600,568984
20200724,73400,75200,73000,74100,698830
20200723,74800,74800,73100,74100,759138
20200722,75000,76300,74500,75000,801570
20200721,76200,76300,74600,74900,912127
20200720,75600,76200,74500,76000,901831
20200717,75100,76700,74200,75700,1266762
20200716,75100,76000,73000,74500,1184023
20200715,71700,75000,71600,74900,2504840
20200714,68700,71200,68600,70800,1780194
20200713,69200,69400,68200,68500,569857
20200710,68100,68600,66500,68200,781290
20200709,67500,68400,67100,67700,984866
20200708,66200,67900,65600,66400,1111546
20200707,69400,69500,64600,65500,1720050
20200706,65500,68800,65000,68100,1461414
20200703,65000,65400,64100,65000,494161
20200702,64500,65200,64000,64600,451291
20200701,64000,65400,63600,64400,564319
20200630,64000,64500,63200,63200,648411
20200629,63800,64000,62500,63500,756841
20200626,65500,65500,64500,64700,528872
20200625,65600,66000,64600,64700,798688
20200624,66400,68000,66200,67000,622511
20200623,68100,68100,65000,66600,849668
20200622,67900,68500,67300,67500,632910
20200619,68500,68800,65900,68800,861053
20200618,68000,69200,66900,67800,946224
20200617,64700,68300,64600,68200,1576915
20200616,65100,66100,64400,65200,1220699
20200615,67000,67100,62800,62900,1545344
20200612,65300,68900,65200,67800,1689624
20200611,69500,70800,67500,69000,1942350
20200610,67400,70400,66600,70100,2744224
20200609,64800,67100,64500,66600,1897513
20200608,64500,64500,63000,64000,975466
20200605,62200,63000,61700,63000,860924
20200604,62800,63100,61200,62200,934862
20200603,60500,62400,60500,62100,1433963
20200602,59200,61000,59200,60000,846026
20200601,59000,59500,58500,59200,550906
20200529,57900,59300,57500,59300,900113
20200528,59700,59800,57400,58500,1094166
20200527,57500,60000,57400,59500,1707086
20200526,56300,57800,56200,57100,674912
20200525,56600,56600,55400,56100,478311
20200522,57200,57300,55900,56300,518452
20200521,58000,58300,57000,57200,709139
20200520,57700,58000,57100,58000,552137
20200519,57800,58600,57200,58200,1138915
20200518,54800,56400,54400,56400,1005066
20200515,54200,54500,53400,54400,504474
20200514,54500,54900,53900,54200,593689
20200513,53800,55000,53600,55000,577061
20200512,54600,55400,54000,54500,707739
20200511,55400,55700,54300,54500,536547
20200508,55000,55500,54900,55200,632501
20200507,55100,55100,54100,54700,754248
20200506,56300,56400,55200,55500,805783
20200504,54000,55800,53400,55200,1119161
20200429,53900,55100,53600,54900,1017067
20200428,53800,54500,53100,53600,712240
20200427,52800,53800,52700,53400,561740
20200424,52800,53200,52300,52600,529035
20200423,52700,53500,52500,53300,702412
20200422,52000,52400,51300,52400,727548
20200421,53400,53500,51700,52600,1029388
20200420,54700,54800,53500,53800,809110
20200417,54300,55900,53900,54500,1414373
20200416,53100,53600,52500,53500,788724
20200414,53600,53900,53000,53600,922591
20200413,53800,54100,52800,53200,626957
20200410,54100,54100,53300,53800,687486
20200409,54200,54300,53300,54200,926771
20200408,54800,54800,53300,53300,1593974
20200407,52500,55600,50900,54500,2123508
20200406,50400,51100,49900,51100,868309
20200403,50100,51200,49200,49850,963015
20200402,49100,50000,48500,49300,1071663
20200401,48250,50800,47850,48100,1298461
20200331,49100,49500,47600,48200,1106424
20200330,48400,49200,47100,48500,937027
20200327,51300,51500,48000,49400,1110394
20200326,49450,51300,48600,49000,1377158
20200325,48400,48850,46800,48500,1506779
20200324,42700,44450,42200,44400,1316623
20200323,42350,42850,41600,41850,1186795
20200320,44600,45700,43550,45100,1539670
20200319,48900,49600,43650,43650,1601945
20200318,50200,50800,47700,48000,886739
20200317,48000,52000,48000,49450,1004008
20200316,53100,54200,50400,50400,948845
20200313,51100,54500,50600,52500,1968749
20200312,58900,58900,55000,55500,1649095
20200311,60000,61000,58100,59000,938290
20200310,58800,61400,58400,60000,1500440
20200309,59000,59300,57500,57800,1001568
20200306,60900,61100,60200,60300,542438
20200305,61300,61900,60800,61500,573595
20200304,60100,61200,60100,60600,520867
20200303,61500,61700,60000,60200,587763
20200302,60300,61200,59600,60100,711979
20200228,61400,61700,60000,60400,932828
20200227,63000,63600,62000,62400,524379
20200226,62100,63700,61500,63300,607215
20200225,62200,63500,62100,63000,956415
20200224,64800,65000,63100,63300,874557
20200221,66000,67000,65800,66100,531902
20200220,68700,69000,66700,67200,677402
20200219,69300,69400,68000,68800,636116
20200218,67900,70000,67700,68900,1338368
20200217,66900,67300,66000,67000,560384
20200214,67200,67600,66700,67000,354348
20200213,68200,68400,67000,67100,699540
20200212,67000,68300,67000,67900,487071
20200211,67500,67600,66800,67200,462160
20200210,67000,67000,66100,67000,364246
20200207,66700,67400,66500,67300,519466
20200206,65600,67000,65500,66800,635295
20200205,65600,65700,64800,65200,657342
20200204,64400,65400,64400,65100,716163
20200203,65400,65600,64100,64900,797729
20200131,67200,67600,65800,65900,697360
20200130,67000,67800,66900,67200,549972
20200129,67100,68000,66900,67200,585990
20200128,66600,67500,66600,67100,729302
20200123,69600,69700,68600,69000,604024
20200122,69800,70500,68600,70400,546215
20200121,71400,71600,70100,70100,379059
20200120,69600,71700,69400,71200,894609
20200117,69800,70200,68900,69200,464204
20200116,69800,70000,68900,69900,440562
20200115,68800,70000,68600,69600,698052
20200114,67200,69400,67100,68300,1081428
20200113,66900,67000,66200,66600,600906
20200110,67000,67500,66400,66800,797710
20200109,68100,68300,66100,66600,1565867
20200108,70300,70300,67000,67500,937438
20200107,69800,70600,69800,70300,265311
20200106,70300,70500,69600,69900,337026
20200103,71400,71900,70800,71100,369493
20200102,71800,72100,71000,71000,284758
20191230,71800,72200,71600,72100,283273
20191227,71300,72100,71100,71800,498244
20191226,72000,72200,71200,71300,372424
20191224,72500,72700,71900,71900,220741
20191223,72600,72600,71900,72500,257344
20191220,72700,72700,71600,72500,403031
20191219,72200,72600,71800,72500,302037
20191218,72400,72900,71700,72500,399504
20191217,72200,73100,72100,72400,455261
20191216,72200,72400,71700,72000,271523
20191213,72500,72800,72100,72200,405472
20191212,71200,72100,71000,71700,979009
20191211,71400,71500,70400,71200,339949
20191210,69300,71200,69200,71200,575566
20191209,70400,70500,68700,69100,436982
20191206,69700,70200,69500,70200,272392
20191205,70200,70600,69300,70000,295956
20191204,69600,70100,69400,70000,294889
20191203,69800,70500,69400,70500,217447
20191202,70000,70400,69800,70300,237237
20191129,71200,71200,69700,69900,350465
20191128,71400,71600,70200,71000,259491
20191127,71500,72000,71000,71500,292977
20191126,71400,71900,70900,70900,697121
20191125,70500,71400,70200,71400,380355
20191122,70200,70600,69500,70100,267673
20191121,70700,71300,69700,70400,475086
20191120,71500,71800,70300,70900,479826
20191119,71200,72500,70900,71900,538536
20191118,70700,72200,70400,71500,609015
20191115,69000,70700,69000,70500,728818
20191114,68200,69200,68200,69000,305427
20191113,69000,69000,67900,68800,366473
20191112,69400,69900,68600,69000,311635
20191111,69400,69600,68600,69300,278287
20191108,69300,69800,68800,69400,353530
20191107,68600,69400,68200,69100,427382
20191106,68500,69000,68200,68700,417686
20191105,67200,68400,67200,68300,549499
20191104,67700,67800,67100,67100,450676
20191101,66800,67400,66100,67200,404075
20191031,68800,69600,66600,66900,1094750
20191030,69300,69600,68200,68500,332728
20191029,69400,69600,68800,69000,307860
20191028,68700,69200,68400,68800,204867
20191025,68600,69100,67600,68200,415169
20191024,68800,69200,68000,69000,327266
20191023,69200,69400,68400,68600,290288
20191022,69100,69700,69100,69400,283529
20191021,69300,69400,68700,69100,208431
20191018,68600,69500,68400,68800,293636
20191017,70300,70300,68300,68800,541697
20191016,70000,70300,69700,70300,392730
20191015,68900,69600,68800,69500,442758
20191014,69600,70100,68800,68900,360306
20191011,69100,69500,68700,68800,374565
20191010,67900,69000,67800,68300,808616
20191008,69600,69600,67900,68300,894099
20191007,66400,69700,66400,69400,955986
20191004,66100,66900,65800,66400,352541
20191002,66500,66900,66000,66300,394430
20191001,67200,67300,66200,66500,488507
20190930,66300,67600,66000,67400,364683
20190927,67300,67300,66200,66700,293599
20190926,66600,68100,66500,67100,579805
20190925,66400,66900,65800,66200,330788
20190924,64800,67200,64800,66800,676438
20190923,65800,65800,65000,65100,348446
20190920,65200,65900,64800,65900,499133
20190919,66600,66700,64800,65200,582024
20190918,65800,66900,65400,66100,454311
20190917,65400,65800,65000,65600,495985
20190916,65700,66500,65000,66200,935319
20190911,65000,65600,63700,64500,1005230
20190910,61300,65500,61300,64900,1293106
20190909,61800,62000,61200,61300,468845
20190906,62700,62800,61900,62000,299704
20190905,62300,62600,61800,62300,691827
20190904,61300,62100,60700,62100,385424
20190903,61400,62000,60900,61700,450012
20190902,61100,61500,60700,61400,253018
20190830,60300,61800,60000,61300,624060
20190829,60500,60500,59500,59800,245916
20190828,59500,60500,59500,60300,319818
20190827,60000,60500,59100,59200,611051
20190826,59800,60000,59500,59500,385090
20190823,60600,61000,60000,60700,300527
20190822,60700,61500,60600,60600,465946
20190821,60600,60900,60100,60700,369160
20190820,60400,60900,60200,60800,339259
20190819,60300,60800,60100,60300,306761
20190816,59700,60000,58500,59900,466335
20190814,60500,60800,59800,60100,513745
20190813,60000,60500,59600,59800,405225
20190812,60600,60900,60100,60500,350227
20190809,60500,61500,60100,60300,641409
20190808,60300,60500,59600,59600,864002
20190807,60300,61100,59100,59600,837509
20190806,59300,62200,59200,60200,1042821
20190805,62800,63300,61600,61600,806856
20190802,63100,64900,62800,63600,816748
20190801,64100,65300,64000,64100,676243
20190731,67100,67500,64600,65300,1247381
20190730,68400,68700,67400,67500,505505
20190729,68300,69700,68000,68600,377474
20190726,69000,69600,68100,68600,614213
20190725,69800,70400,69300,69700,458863
20190724,70600,71000,69900,70000,317197
20190723,70800,71200,70600,70800,362832
20190722,70600,71300,70300,70700,398652
20190719,69700,70900,69300,70600,582803
20190718,70800,71000,68700,69100,1023088
20190717,70300,71500,70200,71100,630890
20190716,70300,70800,69500,70000,568181
20190715,70700,70800,69800,70300,441059
20190712,70800,71100,70400,70800,390397
20190711,70800,71400,69900,70600,756217
20190710,70500,71700,70500,70600,733489
20190709,71500,72000,70300,70600,588749
20190708,71900,72100,70000,71500,1088645
20190705,76600,77200,72500,72600,1835388
20190704,76700,77200,75700,76600,264621
20190703,77500,77800,76300,76300,436849
20190702,76900,77500,76500,77400,559142
20190701,78400,78400,76300,76700,1219190
20190628,79600,80500,78900,79300,517996
20190627,79500,80400,79100,79700,494293
20190626,79600,79900,78100,79300,599410
20190625,81200,81300,79600,80300,399565
20190624,81000,81300,80300,81300,340793
20190621,80500,81100,79800,80400,479526
20190620,80700,81500,80000,80500,426167
20190619,82000,82200,80000,80800,600944
20190618,81100,81600,80700,81300,336762
20190617,80500,82600,80400,80700,511634
20190614,81500,81700,79800,80700,697659
20190613,82500,82500,80500,81900,616931
20190612,82600,83400,81400,82000,621262
20190611,79100,82600,78600,82600,1765695
20190610,79100,79200,76500,77900,788511
20190607,78000,79300,77900,78300,586903
20190605,79400,79800,77300,77600,686357
20190604,81100,81200,78600,78600,746768
20190603,78300,81000,77700,81000,1199365
20190531,78400,79000,76900,78600,964303
20190530,77500,78400,77100,78400,595073
20190529,77300,77600,76000,77000,566640
20190528,76800,77800,76600,77500,849444
20190527,76000,77100,75500,76600,534540
20190524,75300,76900,75300,76300,996814
20190523,74300,75700,73600,75300,1020203
20190522,73800,74000,72300,73100,570131
20190521,70000,74000,70000,72900,977936
20190520,71500,71800,70400,70500,455147
20190517,71600,72700,70600,70900,577604
20190516,72500,73300,70300,71000,797872
20190515,71500,72800,71400,72500,481239
20190514,69800,72200,69700,71500,675293
20190513,72400,72500,70200,70400,863415
20190510,73300,74100,71700,72400,889534
20190509,76100,76500,73300,73300,882026
20190508,76300,77100,75900,76300,469011
20190507,75200,77400,75100,77000,685250
20190503,76500,77200,75900,76600,409579
20190502,75300,76900,75300,76800,574899
20190430,75900,76200,74700,75800,476352
20190429,75100,75900,74700,75900,413655
20190426,76200,76800,74500,74800,666597
20190425,74200,77000,74100,77000,1382565
20190424,75400,75400,73500,73700,611885
20190423,73000,74300,73000,74200,456648
20190422,74400,74500,73100,73500,422266
20190419,74600,74900,73600,73900,451650
20190418,75900,76500,73800,74000,935012
20190417,77900,78000,75700,75900,996833
20190416,76400,78000,76300,77900,767127
20190415,76600,77100,76000,76600,630842
20190412,77600,77800,75800,76000,806869
20190411,78000,78000,76800,77400,603065
20190410,77500,78400,76800,77200,863213
20190409,77200,77900,76400,77600,1049976
20190408,76500,77300,75500,76400,763891
20190405,75600,77500,74500,75800,1051488
20190404,77100,77100,75000,75600,794535
20190403,76000,77700,76000,76500,887694
20190402,77000,78100,75500,75900,691913
20190401,75500,76800,75100,76800,626814
20190329,72500,75100,72500,75100,1064758
20190328,73600,74300,71800,72200,838816
20190327,74000,74900,73800,73900,511443
20190326,73800,75100,73000,73300,778354
20190325,74900,75100,73000,73000,806732
20190322,74100,76200,72800,76100,1456647
20190321,77400,77400,73800,74100,1570980
20190320,76500,77500,76000,77400,623145
20190319,78100,78600,75300,76100,874127
20190318,78000,78800,77400,78200,585035
20190315,77600,78200,77000,77200,922796
20190314,76600,78100,75800,77500,1256548
20190313,74500,76300,74300,76300,671827
20190312,75700,76100,74200,74400,642759
20190311,74000,75900,73000,75300,796316
20190308,75000,76100,73300,73700,734055
20190307,75200,76700,74200,75100,1846111
20190306,72300,74600,72300,74400,1630920
20190305,70900,72000,70300,71300,417224
20190304,70800,71800,70800,71200,474980
20190228,72500,72500,70400,70500,882603
20190227,70500,72500,70000,72200,782090
20190226,71300,71700,70400,70500,509895
20190225,73500,73600,70500,71300,1097013
20190222,72900,73300,72100,73200,534335
20190221,72800,73500,72100,73000,678067
20190220,72400,73200,72300,72700,503913
20190219,72000,73000,71000,72300,520978
20190218,73200,73400,71100,72000,585460
20190215,72700,73000,71400,72000,598744
20190214,70500,73000,70500,72300,799937
20190213,72700,73900,71900,72100,1310740
20190212,70300,72900,70300,71900,2499697
20190211,65000,69600,64900,69300,1987125
20190208,65500,65700,64700,64800,690327
20190207,65900,66400,65300,65900,663706
20190201,66300,66300,65200,65400,1039069
20190131,68100,68400,66200,66600,903199
20190130,68000,68500,66800,67600,825346
20190129,67400,67400,66200,67400,845170
20190128,69600,70200,67600,67700,809802
20190125,65200,69800,65200,69500,1749374
20190124,65100,65800,64800,65200,620651
20190123,64400,65700,64300,65200,587708
20190122,66400,66900,64100,64500,997141
20190121,67700,68100,65800,66400,614764
20190118,66800,67300,66300,67000,488762
20190117,66800,67600,66000,66100,467844
20190116,66000,67600,66000,66500,565004
20190115,65600,66500,65300,65800,560337
20190114,66000,66400,65000,65900,401456
20190111,65700,66500,65200,66000,601380
20190110,63100,66000,62700,65600,1065551
20190109,61700,63700,61600,63200,950285
20190108,63700,63700,61200,61900,1338626
20190107,63100,64700,62700,64200,660173
20190104,63000,63400,61100,62200,602100
20190103,63100,64100,62100,62900,604561
20190102,63300,64200,62700,62800,568844
20181228,62300,63500,62100,62300,464747
20181227,62500,63300,61700,61900,562848
20181226,61000,61900,60600,61300,453037
20181224,62000,62400,61200,61800,513348
20181221,62000,62900,61800,62400,829833
20181220,64500,64500,61800,62600,1670644
20181219,66900,67500,65100,65300,885616
20181218,68200,68800,66800,66900,627414
20181217,67700,69200,66900,69100,442744
20181214,68300,68500,66300,67700,517004
20181213,68000,68800,67100,68200,816888
20181212,66600,68200,65600,67900,681318
20181211,65600,67100,65500,66700,626998
20181210,66300,67400,64800,65300,806527
20181207,69400,69900,66700,66900,1100511
20181206,71300,71300,68000,68600,1054851
20181205,72100,72600,71200,71700,499091
20181204,74200,74700,73100,73200,514998
20181203,74000,74500,73000,74400,671484
20181130,73800,74400,72000,72500,768135
20181129,73500,74600,73400,73800,923966
20181128,72100,72700,71800,72400,479308
20181127,71700,72300,71500,71800,478157
20181126,69500,71600,69400,71200,658708
20181123,69500,70100,68900,69400,290959
20181122,70500,70600,68200,69200,561708
20181121,69900,70300,69200,69700,483426
20181120,70800,71000,69600,70500,563066
20181119,72200,73100,71200,71600,637905
20181116,70900,72200,70300,71800,690404
20181115,69600,70400,68900,70300,459559
20181114,69600,71000,68700,69500,527813
20181113,70200,71400,68800,70200,680494
20181112,71000,72200,70000,71200,631830
20181109,70000,72300,69700,71400,1129981
20181108,68800,70700,68300,69900,1080894
20181107,68400,69200,66600,67300,738870
20181106,67600,68800,67100,68000,497920
20181105,67000,68000,66200,67600,503725
20181102,66600,67700,66200,67200,792881
20181101,63700,66500,63400,66000,1056023
20181031,61500,63800,61000,63300,819823
20181030,58800,61700,58800,61200,811009
20181029,60900,61900,59100,59400,683052
20181026,63100,63900,60500,61100,920580
20181025,62700,63400,61700,62700,661062
20181024,64200,64700,63500,64500,543722
20181023,65200,65300,63100,63600,597221
20181022,64600,66300,64600,65700,354570
20181019,64400,66000,63200,65700,581306
20181018,64700,66000,64400,64900,499578
20181017,64500,65800,64000,64600,676861
20181016,64300,65000,63400,63500,508133
20181015,64400,65500,63800,64300,434965
20181012,62100,65100,62100,64400,1114941
20181011,62400,63900,61600,62300,1441637
20181010,67200,67300,65200,65200,1103556
20181008,69600,69700,67800,67800,922338
20181005,68600,71200,68000,70500,952571
20181004,69700,70200,68400,69000,681480
20181002,70700,71300,69900,69900,600630
20181001,71000,71500,70200,71100,558633
20180928,70000,71900,69900,71000,1255496
20180927,69100,70100,68500,69600,897762
20180921,69600,70100,69100,69500,760994
20180920,68300,70000,68200,69000,1194328
20180919,69400,69400,67900,68200,1494446
20180918,71200,71500,68400,69000,2606048
20180917,72400,73200,71800,71900,521629
20180914,72100,72800,71700,72100,809166
20180913,72400,72800,71100,71500,971252
20180912,73200,73500,71900,72100,852910
20180911,73000,74300,72500,72800,712081
20180910,74200,74300,73000,73100,858482
20180907,74200,75100,73400,74300,670262
20180906,75900,76200,74000,74400,1144654
20180905,77800,78500,76100,76200,873220
20180904,77200,79200,77100,78100,922362
20180903,76800,78800,76600,76700,924434
20180831,75800,77100,75300,76800,762868
20180830,77300,77400,75800,76400,1006172
20180829,74200,77500,73600,77200,1417794
20180828,75100,75800,73600,73700,903687
20180827,74400,75200,73700,74300,863531
20180824,74100,75200,73400,74700,815946
20180823,73600,74600,72700,74600,879090
20180822,73800,75600,73200,73200,1110406
20180821,72300,73500,70800,73400,1404794
20180820,72800,73500,71900,72200,670001
20180817,74100,74100,72400,72400,849229
20180816,72500,73900,71300,73300,920959
20180814,76100,76200,70900,73600,2397515
20180813,78200,78400,75800,76300,840750
20180810,80000,80700,78700,79000,961866
20180809,76400,80500,76000,80400,2132947
20180808,75400,77300,75400,75900,1286104
20180807,75000,75500,74100,75100,723231
20180806,75400,75900,74200,74400,685629
20180803,75400,75700,74400,75200,582491
20180802,75100,76100,74800,75100,616998
20180801,75500,76200,75000,75300,761449
20180731,75400,75600,74800,74800,725430
20180730,76300,76400,74800,75200,997710
20180727,80300,80400,75800,76000,2544391
20180726,81400,82200,80300,81800,725896
20180725,80500,82400,79800,80800,772980
20180724,78200,81700,76800,81000,991504
20180723,80900,81200,78100,78400,739344
20180720,82100,83100,81000,81000,829497
20180719,81000,83100,80000,82300,1164716
20180718,78600,82200,78600,80700,1191864
20180717,76100,79700,75200,78800,1323914
20180716,77600,78200,76400,76400,553500
20180713,75900,77800,75900,77600,935008
20180712,76400,76400,75100,75200,946355
20180711,78400,78400,75800,76600,759985
20180710,77700,79300,77400,78200,712585
20180709,75100,78100,75100,77700,799335
20180706,77100,78300,73500,75700,1722781
20180705,77000,78800,76000,77800,706939
20180704,79500,80300,77400,77700,587475
20180703,80200,80900,79100,79900,530738
20180702,83100,83100,79500,79700,682443
20180629,81200,83100,80800,83000,621098
20180628,82900,83300,80800,80900,715235
20180627,84000,85300,83300,83700,507804
20180626,84300,84700,82500,83900,537279
20180625,82300,85000,81800,85000,636705
20180622,81300,83100,81100,82300,751430
20180621,86300,87200,82000,82000,1395643
20180620,85100,87400,85000,86200,645081
20180619,88200,89900,85100,85200,1012856
20180618,91000,92400,88500,89200,767776
20180615,94500,94500,90800,90900,990542
20180614,91400,94100,91000,93600,1444370
20180612,89200,91400,89200,90000,602030
20180611,90100,90300,88600,89000,705279
20180608,90300,91300,89700,89900,488599
20180607,91000,91800,89600,90600,706966
20180605,89400,90800,89200,90400,736301
20180604,88600,89700,88300,89000,795419
20180601,92500,92500,87800,88200,2401034
20180531,97600,97600,92000,92600,1461934
20180530,96200,98300,95800,96100,733711
20180529,96200,96700,95500,96100,403665
20180528,96500,97600,95300,95500,519213
20180525,97900,98700,96600,96700,523804
20180524,98800,100500,97300,98000,652598
20180523,98200,99300,98100,98700,615723
20180521,98000,98800,96900,98700,556964
20180518,98100,98700,97000,98000,473681
20180517,97200,98900,97000,98000,602962
20180516,96300,97500,96100,96900,430070
20180515,97100,97500,95200,96600,814411
