,date,diff
168,2017-06-18,0.006921231746673584
169,2017-06-19,0.006456255912780762
170,2017-06-20,0.003710031509399414
171,2017-06-21,0.0022951364517211914
172,2017-06-22,0.004508912563323975
173,2017-06-23,0.00474017858505249
174,2017-06-24,-0.0006439089775085449
175,2017-06-25,0.00265657901763916
176,2017-06-26,0.0014590024948120117
177,2017-06-27,-4.8220157623291016e-05
178,2017-06-28,0.006079494953155518
179,2017-06-29,-0.000925600528717041
180,2017-06-30,0.004309475421905518
181,2017-07-01,0.005070626735687256
182,2017-07-02,0.005681931972503662
183,2017-07-03,0.00198209285736084
184,2017-07-04,0.00812298059463501
185,2017-07-05,0.006897151470184326
186,2017-07-06,7.492303848266602e-05
187,2017-07-07,0.004492342472076416
188,2017-07-08,0.008257448673248291
189,2017-07-09,0.007972300052642822
190,2017-07-10,0.007772386074066162
191,2017-07-11,0.0012558698654174805
192,2017-07-12,-0.0002586245536804199
193,2017-07-13,-0.0023394227027893066
194,2017-07-14,0.003625929355621338
195,2017-07-15,0.00595170259475708
196,2017-07-16,0.0038408637046813965
197,2017-07-17,0.00532454252243042
198,2017-07-18,0.0028673410415649414
199,2017-07-19,0.004511892795562744
200,2017-07-20,0.0019909143447875977
201,2017-07-21,1.9609928131103516e-05
202,2017-07-22,0.0026409029960632324
203,2017-07-23,0.0011829733848571777
204,2017-07-24,-4.6253204345703125e-05
205,2017-07-25,-0.0031061768531799316
206,2017-07-26,-1.150369644165039e-05
207,2017-07-27,-0.002962470054626465
208,2017-07-28,0.003566443920135498
209,2017-07-29,-0.00011426210403442383
210,2017-07-30,-0.0015624761581420898
211,2017-07-31,0.0016171932220458984
212,2017-08-01,0.006330132484436035
213,2017-08-02,0.003463923931121826
214,2017-08-03,0.00029158592224121094
215,2017-08-04,0.0015202760696411133
216,2017-08-05,0.004711806774139404
217,2017-08-06,0.008124291896820068
218,2017-08-07,0.005438566207885742
219,2017-08-08,-0.0015423893928527832
220,2017-08-09,0.0016094446182250977
221,2017-08-10,0.0003167390823364258
222,2017-08-11,0.004034280776977539
223,2017-08-12,-0.0014903545379638672
224,2017-08-13,0.008119583129882812
225,2017-08-14,0.0015935897827148438
226,2017-08-15,0.00038868188858032227
227,2017-08-16,-0.0008144974708557129
228,2017-08-17,0.002759277820587158
229,2017-08-18,0.00395047664642334
230,2017-08-19,-0.0025196075439453125
231,2017-08-20,0.0013641715049743652
232,2017-08-21,0.0008019208908081055
233,2017-08-22,0.005900263786315918
234,2017-08-23,0.004012465476989746
235,2017-08-24,0.0017635226249694824
236,2017-08-25,-0.0020304322242736816
237,2017-08-26,5.155801773071289e-05
238,2017-08-27,-0.0014187097549438477
239,2017-08-28,-0.004091620445251465
240,2017-08-29,0.005445301532745361
241,2017-08-30,0.0019329190254211426
242,2017-08-31,-0.0003382563591003418
243,2017-09-01,0.0016831159591674805
244,2017-09-02,0.0045136213302612305
245,2017-09-03,0.00510019063949585
246,2017-09-04,0.002629101276397705
247,2017-09-05,0.002682328224182129
248,2017-09-06,0.0015568137168884277
249,2017-09-07,0.0027763843536376953
250,2017-09-08,-0.00044524669647216797
251,2017-09-09,-6.753206253051758e-05
252,2017-09-10,0.0013579130172729492
253,2017-09-11,0.001279592514038086
254,2017-09-12,0.0035105347633361816
255,2017-09-13,-0.0007630586624145508
256,2017-09-14,0.0017643570899963379
257,2017-09-15,0.0038607120513916016
258,2017-09-16,-0.0033947229385375977
259,2017-09-17,0.001008749008178711
260,2017-09-18,0.0001685023307800293
261,2017-09-19,0.0006862282752990723
262,2017-09-20,-0.0009430050849914551
263,2017-09-21,0.0031690597534179688
264,2017-09-22,0.004836916923522949
265,2017-09-23,0.004547119140625
266,2017-09-24,0.006159961223602295
267,2017-09-25,0.0031449198722839355
268,2017-09-26,0.005838513374328613
269,2017-09-27,0.0015912055969238281
270,2017-09-28,-0.001210629940032959
271,2017-09-29,-0.0005297064781188965
272,2017-09-30,0.004035890102386475
273,2017-10-01,0.0007752180099487305
274,2017-10-02,0.004012703895568848
275,2017-10-03,0.00046247243881225586
276,2017-10-04,0.0013529658317565918
277,2017-10-05,0.003552377223968506
278,2017-10-06,0.0009431242942810059
279,2017-10-07,-7.390975952148438e-05
280,2017-10-08,0.003529667854309082
281,2017-10-09,0.0015564560890197754
282,2017-10-10,-0.0015161633491516113
283,2017-10-11,0.007764101028442383
284,2017-10-12,-0.0004849433898925781
285,2017-10-13,0.0010448694229125977
286,2017-10-14,-0.0010923147201538086
287,2017-10-15,-0.0009569525718688965
288,2017-10-16,-0.003130674362182617
289,2017-10-17,0.0011350512504577637
290,2017-10-18,0.0019561052322387695
291,2017-10-19,0.0046409666538238525
292,2017-10-20,0.005269646644592285
293,2017-10-21,0.002448141574859619
294,2017-10-22,0.003272533416748047
295,2017-10-23,0.0034310221672058105
296,2017-10-24,0.0037577152252197266
297,2017-10-25,0.0014574527740478516
298,2017-10-26,0.0015102624893188477
299,2017-10-27,0.001125246286392212
300,2017-10-28,-0.002292156219482422
301,2017-10-29,-0.00020051002502441406
302,2017-10-30,8.440017700195312e-05
303,2017-10-31,0.0019243955612182617
304,2017-11-01,-0.0020374059677124023
305,2017-11-02,0.0020995736122131348
306,2017-11-03,0.0028634071350097656
307,2017-11-04,0.0015276074409484863
308,2017-11-05,0.00039768218994140625
309,2017-11-06,-0.003912508487701416
310,2017-11-07,0.0006234645843505859
311,2017-11-08,0.0008122920989990234
312,2017-11-09,0.002346336841583252
313,2017-11-10,-0.0009569525718688965
314,2017-11-11,-0.003046691417694092
315,2017-11-12,3.5881996154785156e-05
316,2017-11-13,-0.0018343925476074219
317,2017-11-14,-0.0085563063621521
318,2017-11-15,-0.0021657347679138184
319,2017-11-16,0.0012308955192565918
320,2017-11-17,0.0027878284454345703
321,2017-11-18,0.0035559535026550293
322,2017-11-19,0.005438089370727539
323,2017-11-20,-0.0024306178092956543
324,2017-11-21,0.0039324164390563965
325,2017-11-22,0.0020658373832702637
326,2017-11-23,0.0004382133483886719
327,2017-11-24,-0.00587773323059082
328,2017-11-25,0.0004954934120178223
329,2017-11-26,-0.001574695110321045
330,2017-11-27,0.0057190656661987305
331,2017-11-28,0.00011837482452392578
332,2017-11-29,-0.0003762245178222656
333,2017-11-30,0.005466639995574951
334,2017-12-01,-0.0021722912788391113
335,2017-12-02,-0.0010460615158081055
336,2017-12-03,0.0012387633323669434
337,2017-12-04,0.0008156895637512207
338,2017-12-05,0.0016767382621765137
339,2017-12-06,-0.00192183256149292
340,2017-12-07,0.002448856830596924
341,2017-12-08,0.000425875186920166
342,2017-12-09,0.00613933801651001
343,2017-12-10,0.00640946626663208
344,2017-12-11,0.004809558391571045
345,2017-12-12,-0.003297090530395508
346,2017-12-13,-0.00461345911026001
347,2017-12-14,-0.001040816307067871
348,2017-12-15,-0.0014523863792419434
349,2017-12-16,0.000479280948638916
350,2017-12-17,0.0012773871421813965
351,2017-12-18,0.0020398497581481934
352,2017-12-19,-0.0016265511512756348
353,2017-12-20,0.0037263035774230957
354,2017-12-21,0.004718363285064697
355,2017-12-22,-0.0008886456489562988
356,2017-12-23,0.0035442113876342773
357,2017-12-24,0.0030117034912109375
358,2017-12-25,0.0028131604194641113
359,2017-12-26,0.0032595396041870117
360,2017-12-27,0.002706289291381836
361,2017-12-28,0.0022630691528320312
362,2017-12-29,0.0007344484329223633
363,2017-12-30,0.0010311007499694824
364,2017-12-31,-0.0005970597267150879
365,2018-01-01,0.002132892608642578
366,2018-01-02,-0.00022023916244506836
367,2018-01-03,0.0032096505165100098
368,2018-01-04,0.005058109760284424
369,2018-01-05,-0.002746760845184326
370,2018-01-06,-0.0010252594947814941
371,2018-01-07,-0.0021942853927612305
372,2018-01-08,0.0014516711235046387
373,2018-01-09,0.0020728707313537598
374,2018-01-10,-0.003847360610961914
375,2018-01-11,0.0031540393829345703
376,2018-01-12,0.003435194492340088
377,2018-01-13,0.007416486740112305
378,2018-01-14,0.0056403279304504395
379,2018-01-15,0.003175497055053711
380,2018-01-16,-0.004036009311676025
381,2018-01-17,0.007094085216522217
382,2018-01-18,0.00389176607131958
383,2018-01-19,0.00408780574798584
384,2018-01-20,0.0011693835258483887
385,2018-01-21,-0.001141965389251709
386,2018-01-22,0.0026284456253051758
387,2018-01-23,0.005160927772521973
388,2018-01-24,-0.0008078813552856445
389,2018-01-25,0.002919614315032959
390,2018-01-26,-0.0017539262771606445
391,2018-01-27,0.0005939602851867676
392,2018-01-28,0.0032207369804382324
393,2018-01-29,-0.002112090587615967
394,2018-01-30,0.0016768574714660645
395,2018-01-31,-0.000659942626953125
396,2018-02-01,0.0006082653999328613
397,2018-02-02,0.0023460984230041504
398,2018-02-03,-0.0046457648277282715
399,2018-02-04,0.0029748082160949707
400,2018-02-05,-0.0026663541793823242
401,2018-02-06,4.571676254272461e-05
402,2018-02-07,0.004156172275543213
403,2018-02-08,-1.5795230865478516e-05
404,2018-02-09,0.0066353678703308105
405,2018-02-10,0.004536032676696777
406,2018-02-11,9.85264778137207e-05
407,2018-02-12,0.0022272467613220215
408,2018-02-13,-0.0017559528350830078
409,2018-02-14,-0.00041425228118896484
410,2018-02-15,0.001192331314086914
411,2018-02-16,0.0012943744659423828
412,2018-02-17,0.0016573667526245117
413,2018-02-18,0.004210233688354492
414,2018-02-19,-0.0011206865310668945
415,2018-02-20,0.00047194957733154297
416,2018-02-21,-0.0002881288528442383
417,2018-02-22,9.578466415405273e-05
418,2018-02-23,0.0012351274490356445
419,2018-02-24,0.0049079060554504395
420,2018-02-25,0.0019440054893493652
421,2018-02-26,0.0028297901153564453
422,2018-02-27,0.0008606314659118652
423,2018-02-28,0.0001316666603088379
424,2018-03-01,-0.0015040040016174316
425,2018-03-02,-0.0030620694160461426
426,2018-03-03,0.0016568303108215332
427,2018-03-04,0.0039081573486328125
428,2018-03-05,-0.0015668272972106934
429,2018-03-06,0.0032613277435302734
430,2018-03-07,-0.000315248966217041
431,2018-03-08,0.0030968785285949707
432,2018-03-09,-0.0026865005493164062
433,2018-03-10,0.0032753348350524902
434,2018-03-11,0.005396127700805664
435,2018-03-12,0.0013689994812011719
436,2018-03-13,-3.653764724731445e-05
437,2018-03-14,-0.004396200180053711
438,2018-03-15,-0.00036090612411499023
439,2018-03-16,-0.00022077560424804688
440,2018-03-17,0.0030840039253234863
441,2018-03-18,0.002199888229370117
442,2018-03-19,0.0048792362213134766
443,2018-03-20,-0.0014279484748840332
444,2018-03-21,0.005669236183166504
445,2018-03-22,0.0033667683601379395
446,2018-03-23,0.0032393932342529297
447,2018-03-24,-0.00015693902969360352
448,2018-03-25,-0.0018009543418884277
449,2018-03-26,-0.0012352466583251953
450,2018-03-27,-0.005473196506500244
451,2018-03-28,0.004051685333251953
452,2018-03-29,0.0034090280532836914
453,2018-03-30,0.001180887222290039
454,2018-03-31,-0.002697467803955078
455,2018-04-01,0.003493666648864746
456,2018-04-02,0.001355886459350586
457,2018-04-03,-0.00045096874237060547
458,2018-04-04,0.003687918186187744
459,2018-04-05,0.005236804485321045
460,2018-04-06,-0.003376603126525879
461,2018-04-07,-0.003708481788635254
462,2018-04-08,0.006098270416259766
463,2018-04-09,0.006968796253204346
464,2018-04-10,0.006758153438568115
465,2018-04-11,0.002015352249145508
466,2018-04-12,0.004422128200531006
467,2018-04-13,0.00028505921363830566
468,2018-04-14,-7.402896881103516e-05
469,2018-04-15,0.001473844051361084
470,2018-04-16,0.0030942559242248535
471,2018-04-17,0.002722799777984619
472,2018-04-18,0.002889096736907959
473,2018-04-19,0.0032570958137512207
474,2018-04-20,-0.0022306442260742188
475,2018-04-21,0.0032767057418823242
476,2018-04-22,0.007205784320831299
477,2018-04-23,0.004001915454864502
478,2018-04-24,-0.0005705952644348145
479,2018-04-25,0.0053313374519348145
480,2018-04-26,0.004542529582977295
481,2018-04-27,-0.004496335983276367
482,2018-04-28,-0.0010609030723571777
483,2018-04-29,-0.0014641284942626953
484,2018-04-30,6.884336471557617e-05
485,2018-05-01,-0.0005533099174499512
486,2018-05-02,0.002822697162628174
487,2018-05-03,0.002529323101043701
488,2018-05-04,0.0035234689712524414
489,2018-05-05,0.0014868974685668945
490,2018-05-06,0.0040225982666015625
491,2018-05-07,0.002265751361846924
492,2018-05-08,0.004358470439910889
493,2018-05-09,0.004258513450622559
494,2018-05-10,0.0050348639488220215
495,2018-05-11,-0.006898403167724609
496,2018-05-12,-0.0009635090827941895
497,2018-05-13,0.0032023191452026367
498,2018-05-14,0.0022445321083068848
499,2018-05-15,0.004454135894775391
500,2018-05-16,-0.00341188907623291
501,2018-05-17,0.002651989459991455
502,2018-05-18,-0.0027340054512023926
503,2018-05-19,0.0023398995399475098
504,2018-05-20,0.0032110214233398438
505,2018-05-21,0.005242526531219482
506,2018-05-22,0.0037268996238708496
507,2018-05-23,0.0006913542747497559
508,2018-05-24,0.0025812387466430664
509,2018-05-25,0.0037961602210998535
510,2018-05-26,0.006133556365966797
511,2018-05-27,0.004765927791595459
512,2018-05-28,0.008051455020904541
513,2018-05-29,0.0014923810958862305
514,2018-05-30,0.006291031837463379
515,2018-05-31,0.00328749418258667
516,2018-06-01,0.0011560320854187012
517,2018-06-02,0.0016586780548095703
518,2018-06-03,-0.0020241737365722656
519,2018-06-04,0.0014582276344299316
520,2018-06-05,-0.000698089599609375
521,2018-06-06,0.0027657151222229004
522,2018-06-07,-0.0012862086296081543
523,2018-06-08,0.004793524742126465
524,2018-06-09,0.001885831356048584
525,2018-06-10,0.001349031925201416
526,2018-06-11,0.002400696277618408
527,2018-06-12,0.002373635768890381
528,2018-06-13,0.00045794248580932617
529,2018-06-14,0.0034908652305603027
530,2018-06-15,-0.00464320182800293
531,2018-06-16,0.0026494860649108887
532,2018-06-17,0.0005516409873962402
533,2018-06-18,-0.001072227954864502
534,2018-06-19,-0.0036150217056274414
535,2018-06-20,0.0019345283508300781
536,2018-06-21,0.007288634777069092
537,2018-06-22,-0.0018471479415893555
538,2018-06-23,0.003461122512817383
539,2018-06-24,0.0033960938453674316
540,2018-06-25,-0.0011639595031738281
541,2018-06-26,0.0005434155464172363
542,2018-06-27,0.0003757476806640625
543,2018-06-28,0.00036209821701049805
544,2018-06-29,6.633996963500977e-05
545,2018-06-30,0.00033843517303466797
546,2018-07-01,0.0021049976348876953
547,2018-07-02,0.003410160541534424
548,2018-07-03,0.0010443925857543945
549,2018-07-04,0.0025325417518615723
550,2018-07-05,0.0013676285743713379
551,2018-07-06,0.005813479423522949
552,2018-07-07,0.006390690803527832
553,2018-07-08,0.0066184401512146
554,2018-07-09,0.007333159446716309
555,2018-07-10,0.0015126466751098633
556,2018-07-11,0.0022219419479370117
557,2018-07-12,-0.0021822452545166016
558,2018-07-13,-0.0018711090087890625
559,2018-07-14,0.0019396543502807617
560,2018-07-15,0.0003268718719482422
561,2018-07-16,-0.0008362531661987305
562,2018-07-17,0.0027863383293151855
563,2018-07-18,0.0006638169288635254
564,2018-07-19,0.007010161876678467
565,2018-07-20,-0.0015206336975097656
566,2018-07-21,0.0059059858322143555
567,2018-07-22,0.0038620829582214355
568,2018-07-23,0.005809903144836426
569,2018-07-24,-0.0015483498573303223
570,2018-07-25,0.002708256244659424
571,2018-07-26,-0.00199812650680542
572,2018-07-27,-0.00018864870071411133
573,2018-07-28,0.004316985607147217
574,2018-07-29,0.003467738628387451
575,2018-07-30,0.0003148317337036133
576,2018-07-31,-0.0015114545822143555
577,2018-08-01,-0.0003597736358642578
578,2018-08-02,0.004373610019683838
579,2018-08-03,-0.00011020898818969727
580,2018-08-04,-0.0022826194763183594
581,2018-08-05,-0.0003567337989807129
582,2018-08-06,0.001338362693786621
583,2018-08-07,0.003361642360687256
584,2018-08-08,0.0066120922565460205
585,2018-08-09,0.0013660788536071777
586,2018-08-10,0.002082228660583496
587,2018-08-11,0.005514979362487793
588,2018-08-12,0.004683315753936768
589,2018-08-13,0.0058844685554504395
590,2018-08-14,-0.0008806586265563965
591,2018-08-15,0.0029215216636657715
592,2018-08-16,0.0021330714225769043
593,2018-08-17,0.0005050897598266602
594,2018-08-18,-0.0008642673492431641
595,2018-08-19,0.00128096342086792
596,2018-08-20,0.002643406391143799
597,2018-08-21,0.006296634674072266
598,2018-08-22,0.003370046615600586
599,2018-08-23,-0.0032505393028259277
600,2018-08-24,5.745887756347656e-05
601,2018-08-25,0.003284454345703125
602,2018-08-26,0.006008923053741455
603,2018-08-27,0.005106687545776367
604,2018-08-28,0.00254899263381958
605,2018-08-29,0.0024827122688293457
606,2018-08-30,0.0066375732421875
607,2018-08-31,0.0027437806129455566
608,2018-09-01,0.0007178187370300293
609,2018-09-02,0.002734959125518799
610,2018-09-03,0.0009603500366210938
611,2018-09-04,0.0005285739898681641
612,2018-09-05,-0.0013287663459777832
613,2018-09-06,-0.0031125545501708984
614,2018-09-07,-0.00013047456741333008
615,2018-09-08,0.0012767314910888672
616,2018-09-09,0.003024756908416748
617,2018-09-10,-0.002363443374633789
618,2018-09-11,0.003653287887573242
619,2018-09-12,-0.0035869479179382324
620,2018-09-13,0.004959285259246826
621,2018-09-14,0.006092667579650879
622,2018-09-15,0.0005859136581420898
623,2018-09-16,0.000753939151763916
624,2018-09-17,0.001656949520111084
625,2018-09-18,0.0039005279541015625
626,2018-09-19,0.002518296241760254
627,2018-09-20,0.00260770320892334
628,2018-09-21,-0.0013885498046875
629,2018-09-22,0.0004150271415710449
630,2018-09-23,0.0005382895469665527
631,2018-09-24,0.0015968084335327148
632,2018-09-25,-0.0011330842971801758
633,2018-09-26,-0.0011979341506958008
634,2018-09-27,-0.001702725887298584
635,2018-09-28,-0.002789020538330078
636,2018-09-29,0.002393007278442383
637,2018-09-30,0.0034860968589782715
638,2018-10-01,0.0012358427047729492
639,2018-10-02,-0.0021529197692871094
640,2018-10-03,0.0012412071228027344
641,2018-10-04,0.0007494091987609863
642,2018-10-05,-0.00026744604110717773
643,2018-10-06,0.0011404156684875488
644,2018-10-07,0.002163827419281006
645,2018-10-08,0.0006667375564575195
646,2018-10-09,0.0030350685119628906
647,2018-10-10,0.0001170039176940918
648,2018-10-11,0.004035651683807373
649,2018-10-12,0.0007056593894958496
650,2018-10-13,-0.0013938546180725098
651,2018-10-14,0.003985047340393066
652,2018-10-15,0.00353395938873291
653,2018-10-16,-0.0014818906784057617
654,2018-10-17,0.001740574836730957
655,2018-10-18,-0.0004031062126159668
656,2018-10-19,0.0006775856018066406
657,2018-10-20,0.0006781816482543945
658,2018-10-21,0.0008631348609924316
659,2018-10-22,0.002146303653717041
660,2018-10-23,0.0001819133758544922
661,2018-10-24,-0.0012475252151489258
662,2018-10-25,0.0005974769592285156
663,2018-10-26,0.0027657151222229004
664,2018-10-27,0.004067122936248779
665,2018-10-28,0.0051999688148498535
666,2018-10-29,0.002686023712158203
667,2018-10-30,0.0012453198432922363
668,2018-10-31,-0.004589200019836426
669,2018-11-01,0.0023224949836730957
670,2018-11-02,-0.0010387301445007324
671,2018-11-03,-0.002296268939971924
672,2018-11-04,-0.00028783082962036133
673,2018-11-05,0.002268850803375244
674,2018-11-06,0.0033833980560302734
675,2018-11-07,0.00222015380859375
676,2018-11-08,0.0065808892250061035
677,2018-11-09,-0.000600278377532959
678,2018-11-10,0.0018996000289916992
679,2018-11-11,0.00012320280075073242
680,2018-11-12,0.002537250518798828
681,2018-11-13,0.0009025335311889648
682,2018-11-14,0.0017036795616149902
683,2018-11-15,0.0016812682151794434
684,2018-11-16,-0.0008723735809326172
685,2018-11-17,0.004296720027923584
686,2018-11-18,0.0031406283378601074
687,2018-11-19,0.000850975513458252
688,2018-11-20,-0.0042119622230529785
689,2018-11-21,0.005380034446716309
690,2018-11-22,0.00032329559326171875
691,2018-11-23,0.002504289150238037
692,2018-11-24,0.0002415180206298828
693,2018-11-25,-0.0018475651741027832
694,2018-11-26,0.004815518856048584
695,2018-11-27,0.0013862252235412598
696,2018-11-28,0.00011974573135375977
697,2018-11-29,0.004052579402923584
698,2018-11-30,-0.0006544589996337891
699,2018-12-01,-0.0008518099784851074
700,2018-12-02,0.002930939197540283
701,2018-12-03,0.0006778836250305176
702,2018-12-04,-0.00118333101272583
703,2018-12-05,-0.0016244053840637207
704,2018-12-06,0.0006739497184753418
705,2018-12-07,0.0012805461883544922
706,2018-12-08,0.0002580881118774414
707,2018-12-09,0.003773927688598633
708,2018-12-10,0.0017561912536621094
709,2018-12-11,0.0025290846824645996
710,2018-12-12,-0.001869797706604004
711,2018-12-13,-0.001033186912536621
712,2018-12-14,0.001032114028930664
713,2018-12-15,0.003040134906768799
714,2018-12-16,-0.0020877718925476074
715,2018-12-17,-0.0021462440490722656
716,2018-12-18,0.0031845569610595703
717,2018-12-19,-0.0006966590881347656
718,2018-12-20,0.00310593843460083
719,2018-12-21,0.0012706518173217773
720,2018-12-22,0.004095911979675293
721,2018-12-23,0.0035440921783447266
722,2018-12-24,0.0001309514045715332
723,2018-12-25,0.0023862719535827637
724,2018-12-26,0.004143118858337402
725,2018-12-27,-8.994340896606445e-05
726,2018-12-28,0.008088409900665283
727,2018-12-29,0.0017138123512268066
728,2018-12-30,-5.173683166503906e-05
729,2018-12-31,-0.00031822919845581055
730,2019-01-01,0.0010024309158325195
731,2019-01-02,-0.001095116138458252
732,2019-01-03,0.0019209980964660645
733,2019-01-04,0.0015864372253417969
734,2019-01-05,0.0005643963813781738
735,2019-01-06,0.0020387768745422363
736,2019-01-07,0.0016425848007202148
737,2019-01-08,0.003052830696105957
