일자,시가,고가,저가,종가,거래량
20200703,276500,280500,274500,277500,971940
20200702,274000,277000,271000,277000,1015829
20200701,270000,275000,266000,269000,655711
20200630,268000,270500,263000,267000,862860
20200629,265000,270500,261000,264000,814814
20200626,274500,275000,263000,269000,937593
20200625,273500,276500,269500,269500,1196267
20200624,273500,279500,270500,279000,995065
20200623,272000,289000,270500,276000,2104075
20200622,249500,271500,247500,270000,1841479
20200619,250000,250000,244000,249500,919945
20200618,251500,254000,247000,247500,744330
20200617,244000,252000,243500,251000,1357900
20200616,239000,243500,236000,243500,1155474
20200615,240000,244500,230500,231500,1311773
20200612,229000,242500,228500,242000,1318334
20200611,244000,249000,239000,240500,1423978
20200610,241000,247500,240000,244000,1431071
20200609,240000,243000,235500,237500,934440
20200608,234500,242000,231000,240500,1624752
20200605,229000,231000,225000,231000,1061922
20200604,228000,235000,227000,232500,1052789
20200603,235000,235500,225000,225500,1476614
20200602,235000,236000,232000,234000,689584
20200601,233500,237000,230000,237000,1140644
20200529,240000,243000,226000,226000,3114298
20200528,226000,241000,222000,240500,1625154
20200527,231000,234500,226500,228500,1351505
20200526,244000,246000,230000,239000,1568016
20200525,234500,241000,234000,241000,1015069
20200522,227000,232500,222500,230500,1108281
20200521,227500,233500,222500,225000,1004395
20200520,215500,225500,215000,222000,977544
20200519,215000,216500,210500,213500,917603
20200518,215000,218000,211500,215000,638906
20200515,219000,219500,209500,213000,1050469
20200514,214500,222000,214500,219000,866427
20200513,217500,222500,213500,218500,1014692
20200512,218000,226500,215000,219500,1056584
20200511,214500,221000,214000,214500,599328
20200508,216000,218500,212000,214000,732394
20200507,211500,220000,210500,215500,984024
20200506,201500,212500,200500,212000,992225
20200504,198500,203000,193500,199000,1104027
20200429,199500,200000,196500,197500,676743
20200428,197500,198000,194500,198000,433549
20200427,193000,200000,192500,197500,927347
20200424,189000,197500,189000,192500,928695
20200423,190000,196000,186500,190000,1521478
20200422,175000,182500,173000,182000,611589
20200421,180500,181500,173500,178500,759150
20200420,181000,182000,179000,180000,663723
20200417,175500,180000,173500,179000,900031
20200416,168000,172500,167500,170500,841066
20200414,168000,170000,166500,168500,520725
20200413,164500,168000,162500,166000,413768
20200410,166000,167000,164000,166500,483720
20200409,168500,169000,165000,167500,682921
20200408,169000,169500,166500,166500,588577
20200407,174000,174500,167500,169500,873091
20200406,173500,176000,170500,173000,655547
20200403,170000,172500,168000,172000,663454
20200402,166500,175000,164500,173500,1086863
20200401,166500,171000,163000,163000,720283
20200331,163500,171000,163500,170000,858165
20200330,160000,165000,159000,162500,630830
20200327,161500,164500,158500,164000,1217815
20200326,156000,158000,149500,152500,988725
20200325,160500,163000,152000,156000,1039579
20200324,151500,157000,148000,156000,960786
20200323,141500,149500,140000,143000,1033851
20200320,147500,156500,146000,154000,997895
20200319,150000,151500,135000,144000,1154230
20200318,152500,156000,146000,146000,666723
20200317,147500,155500,147000,151000,979243
20200316,166000,166500,155000,155000,812823
20200313,151000,168000,149500,166000,1242510
20200312,170000,170000,161000,166500,980814
20200311,172000,174000,167500,170000,483822
20200310,168000,176000,165000,172000,666532
20200309,174500,174500,167500,168000,668089
20200306,179500,181000,177500,179500,293897
20200305,180500,181000,178500,181000,483840
20200304,174500,179500,173000,178500,450252
20200303,179000,180000,174000,175000,544379
20200302,175000,177000,172500,175000,659376
20200228,179000,180000,172000,174000,830654
20200227,185000,187000,179000,182000,535696
20200226,189500,190000,186500,187000,494066
20200225,184000,191000,183500,190500,704859
20200224,185500,187500,183500,184000,567036
20200221,187500,191000,187000,189500,434019
20200220,189500,191500,187500,190000,427402
20200219,188000,191000,185000,189500,560743
20200218,186500,188500,185500,186500,345642
20200217,184500,189000,184500,188500,312407
20200214,184000,187500,184000,186500,659429
20200213,184000,185000,183000,184500,555923
20200212,183000,185000,181500,185000,351892
20200211,183500,185000,183000,184500,400386
20200210,182500,184000,180500,183500,433051
20200207,181500,188500,181000,185000,728633
20200206,182500,183500,180500,181500,659850
20200205,181000,183500,178500,181500,653809
20200204,177500,181500,175000,180500,563463
20200203,178000,180500,176000,177500,485913
20200131,180000,180500,177500,179500,537062
20200130,179500,183000,175000,180000,772160
20200129,183000,183500,180000,180000,434897
20200128,182000,184500,178000,178500,476253
20200123,185000,185500,181500,183000,375929
20200122,185000,190000,184500,186000,429852
20200121,187500,189500,181000,182000,547678
20200120,190000,190500,187000,187500,454733
20200117,190500,192500,189500,191000,286019
20200116,190000,192500,189000,191500,245107
20200115,189500,192000,188500,191500,323778
20200114,188000,194500,188000,190500,501286
20200113,187500,188500,186000,188000,337749
20200110,185000,188000,184000,188000,398739
20200109,183500,186500,183500,186000,531355
20200108,182000,183500,179000,183000,820867
20200107,182500,187000,181500,187000,328624
20200106,180000,182000,178000,180500,287970
20200103,185000,186000,180500,181500,454492
20200102,187500,188000,182000,182500,300640
20191230,183500,190000,183500,186500,376541
20191227,182000,185000,179000,183500,323473
20191226,181500,183000,179000,180500,173426
20191224,184000,184000,179000,182000,193440
20191223,185000,185500,182000,184000,250256
20191220,180000,187000,179500,183500,560761
20191219,175000,179500,175000,179000,296857
20191218,180000,180000,175000,178500,310567
20191217,180000,181000,178000,180500,370752
20191216,175000,180000,174000,179500,335819
20191213,177500,177500,173000,175500,317833
20191212,174500,176500,173000,175500,609714
20191211,175000,175500,173500,174000,200711
20191210,174500,175500,173000,174500,215711
20191209,174000,175500,173000,175000,271990
20191206,172000,174500,170500,174000,208849
20191205,173000,174000,170000,170500,271499
20191204,172000,175500,171000,174500,228851
20191203,170500,173500,168500,172000,245675
20191202,172500,175000,170000,171500,275601
20191129,173000,173500,168500,172000,349615
20191128,172500,174500,170000,173000,252885
20191127,175000,175500,172000,172500,299949
20191126,173500,175500,171500,173000,774461
20191125,168000,174500,167000,174000,490795
20191122,169500,171000,165500,167500,481529
20191121,169000,172500,168000,170000,543754
20191120,170500,174000,168000,169500,602206
20191119,174500,176000,169500,170500,1055749
20191118,177500,181500,172500,178500,876975
20191115,177000,179000,173000,173500,886846
20191114,170000,180000,169500,180000,2042648
20191113,158500,159000,156000,158000,500221
20191112,164000,164000,160000,162000,236652
20191111,163500,165000,162500,163000,231149
20191108,165000,165000,162000,163500,306968
20191107,162000,166500,161000,165500,390866
20191106,161500,164000,160500,161500,332755
20191105,164000,164500,159500,161500,662116
20191104,165500,167000,162000,164500,455199
20191101,166000,168500,164000,167000,720358
20191031,159000,167000,157500,164000,1409619
20191030,152000,154500,151500,154500,290658
20191029,157500,158000,152000,153000,321007
20191028,152500,158000,152500,157000,335238
20191025,151000,153500,151000,152500,162510
20191024,151500,153000,150500,153000,224666
20191023,152000,153500,151500,152500,226744
20191022,150500,154500,150500,154000,360102
20191021,151500,153500,149000,152000,245735
20191018,151500,153500,150000,150500,245740
20191017,155000,156500,152000,153000,280276
20191016,151500,155000,151000,154500,280882
20191015,156500,156500,150500,151500,297569
20191014,156000,156500,153500,156000,246407
20191011,156500,157000,153500,156000,216730
20191010,151500,155500,150500,153500,404228
20191008,154500,154500,151500,153500,250805
20191007,150500,153500,150000,153000,387749
20191004,155500,159000,148500,150500,602642
20191002,159000,160000,156500,157000,203708
20191001,157500,160000,157000,160000,260668
20190930,155000,157500,154500,157000,313910
20190927,158500,158500,154500,156000,241249
20190926,157500,159000,156500,158000,313084
20190925,155500,159000,155500,158000,274586
20190924,157000,158500,155500,158000,195994
20190923,157500,158000,155500,157000,204570
20190920,156000,158000,156000,157000,390181
20190919,157000,158000,156000,157500,377446
20190918,156000,159500,155500,159000,465208
20190917,153000,155500,153000,155000,304106
20190916,154500,156500,153500,154500,449618
20190911,150500,154000,150000,153500,738431
20190910,153000,153000,150000,150500,297053
20190909,149500,154000,148500,153000,464232
20190906,146000,150000,145500,149500,223250
20190905,150000,151000,145000,147000,548033
20190904,149500,151000,149000,151000,351494
20190903,151500,151500,149000,150500,308863
20190902,156000,156000,147500,150000,371788
20190830,146000,149000,144500,146500,424498
20190829,146500,146500,143500,145000,408164
20190828,146500,147500,144500,146500,309159
20190827,144000,147500,141500,146500,904199
20190826,145500,147000,143000,143500,423695
20190823,149000,149000,145500,148500,491690
20190822,148000,150500,147500,148000,499537
20190821,144500,148500,142500,147500,514109
20190820,139000,145500,139000,145500,556246
20190819,139000,141000,138000,139000,487500
20190816,138500,140500,137500,139500,351686
20190814,142500,143000,138500,139000,433070
20190813,139000,144500,138500,142500,352863
20190812,142500,144500,140500,140500,217292
20190809,142000,145000,140500,142500,368133
20190808,139500,142000,136500,140000,496443
20190807,139000,139500,136000,137500,336416
20190806,134000,140000,132000,138500,610095
20190805,141000,142000,135500,138000,733982
20190802,139000,142500,138500,142000,484009
20190801,139500,141500,138500,140500,460049
20190731,139000,139500,136000,138000,361525
20190730,140000,140500,136500,138500,364674
20190729,139500,141000,137000,138500,583629
20190726,137500,142000,136500,141000,1440686
20190725,125500,134500,125000,134000,1635774
20190724,122500,124500,122500,123500,606769
20190723,122500,123000,122000,122500,358255
20190722,122000,122500,120500,121000,346897
20190719,121000,123000,121000,122500,445122
20190718,118500,122000,118500,120500,267715
20190717,120000,120000,118000,119000,205316
20190716,119000,120500,117500,120000,391260
20190715,118000,120000,116500,118000,263893
20190712,117000,118500,116500,117000,160685
20190711,115500,118000,115500,117000,293389
20190710,116500,119000,115500,115500,267438
20190709,118000,120000,115000,115500,460058
20190708,120500,121000,118000,118500,306897
20190705,118500,121500,118500,121000,409700
20190704,116000,119500,116000,118000,355658
20190703,116000,118500,115000,117500,408701
20190702,114000,115500,112000,115000,273980
20190701,114500,115500,114000,114500,306736
20190628,114500,115500,112500,114000,267404
20190627,115500,116000,113000,115000,375582
20190626,114500,116500,114000,115500,300077
20190625,114000,116000,113000,114500,473961
20190624,113000,113500,112000,113500,254210
20190621,112500,115000,111500,113000,555965
20190620,110000,112000,109000,111500,282163
20190619,110000,110000,107000,110000,483689
20190618,109500,110000,106500,109000,791946
20190617,111500,111500,110000,110500,475346
20190614,112000,113000,110500,111500,553083
20190613,114500,115500,112000,113000,551067
20190612,112000,114500,112000,114000,354664
20190611,114000,114500,112500,113000,423258
20190610,111500,114500,111000,114000,464590
20190607,110000,112000,110000,111000,386800
20190605,112000,112500,109500,110500,471689
20190604,114000,114500,110500,111000,531826
20190603,113000,115000,112000,115000,391824
20190531,111500,112500,110000,111500,310649
20190530,110000,114000,109500,112000,378379
20190529,109000,111000,108500,109500,515196
20190528,109500,112500,108500,108500,1490526
20190527,112500,113000,109500,110500,369902
20190524,113000,115000,112500,113500,408081
20190523,112500,114000,110000,113000,545497
20190522,115000,115000,111000,113000,567069
20190521,117500,119500,113500,114500,603105
20190520,121500,121500,118000,118500,449916
20190517,120000,123500,118500,121000,439545
20190516,120500,121000,118000,119000,484468
20190515,121500,123000,120000,120000,460936
20190514,121000,123500,119500,122000,532037
20190513,121500,124000,121500,122500,343827
20190510,120500,123000,120000,122500,474352
20190509,122500,124000,119000,119000,799208
20190508,122000,124000,122000,123500,317483
20190507,122000,125500,121500,124000,696627
20190503,122000,124500,121500,124000,705503
20190502,119000,124000,118500,122000,691901
20190430,119000,120000,117500,119500,569162
20190429,118500,120000,117000,120000,429353
20190426,120000,120500,117500,118000,544042
20190425,122000,122000,120000,120500,720472
20190424,122000,122500,119500,121000,906235
20190423,119000,121000,119000,120500,815629
20190422,118000,119500,117500,118000,531346
20190419,119000,119000,117500,118000,247009
20190418,119000,120000,117000,118000,776721
20190417,120000,120000,119000,119500,639441
20190416,119500,120500,119000,119500,973625
20190415,119000,120000,118000,119500,596131
20190412,121500,122000,119500,119500,953216
20190411,121500,123000,121000,121500,615217
20190410,121500,122500,121000,122000,459206
20190409,121500,122500,121000,121500,423498
20190408,122500,123000,121000,121500,393376
20190405,122500,123500,122000,123000,365838
20190404,122500,123500,121500,122500,361821
20190403,123000,123500,121000,122000,958364
20190402,124500,125500,123500,124500,471744
20190401,124000,125500,123500,124000,367014
20190329,121500,124500,121500,124000,421477
20190328,122500,123000,120500,122000,449545
20190327,126000,126000,122000,123000,429156
20190326,125500,127000,125000,126500,452377
20190325,126000,128000,125000,126000,279179
20190322,127000,129500,126000,127000,379311
20190321,128500,131000,127000,128000,399492
20190320,130000,131000,126500,128500,371499
20190319,132000,132500,130000,130500,200830
20190318,131500,133500,131000,132000,248810
20190315,131000,132000,129500,130500,907507
20190314,132500,133500,129000,131000,554454
20190313,129500,132000,128000,130500,268047
20190312,135000,135500,129500,130500,367651
20190311,131500,133500,131000,133500,151479
20190308,135500,136000,131500,133000,304114
20190307,139500,139500,136500,138500,254573
20190306,136500,139000,134500,137500,403724
20190305,140000,140000,135000,135500,387063
20190304,135000,139500,134000,138000,743644
20190228,130500,136000,130000,133000,584183
20190227,132000,134000,129000,129500,322664
20190226,126500,134000,126000,131500,591643
20190225,127000,128500,125500,126000,338113
20190222,129500,129500,125000,127000,301395
20190221,126500,130000,126500,129000,347083
20190220,126500,128000,125500,127000,231753
20190219,127000,128000,125500,126500,218351
20190218,129500,131000,125500,127000,533191
20190215,128500,131000,127500,127500,420100
20190214,125000,130500,125000,127500,700427
20190213,123500,126500,123500,125000,373571
20190212,123500,124000,121500,123500,1160217
20190211,127000,128500,125000,125500,801465
20190208,126500,129000,124500,126000,704393
20190207,132000,134000,128500,129000,737938
20190201,138000,140000,133000,133500,530284
20190131,138000,143500,136000,136000,1054276
20190130,139000,139500,133000,136000,462280
20190129,130000,136500,130000,136000,411369
20190128,129500,132500,129500,132000,283360
20190125,127500,131000,127000,130000,281650
20190124,131000,132500,127500,129500,562335
20190123,130000,134500,130000,132500,259375
20190122,128500,130500,126500,130000,502285
20190121,138000,138000,131000,131000,457161
20190118,137000,138500,136500,137500,328761
20190117,131500,138000,131500,136000,407099
20190116,132500,135000,131000,132500,272719
20190115,127500,132500,127500,132500,335999
20190114,130000,130500,125000,127000,525411
20190111,133000,134500,130500,131000,322925
20190110,132000,134500,130000,131000,293112
20190109,131000,134500,129500,133000,381372
20190108,132000,134000,129000,130000,376127
20190107,128000,132500,127000,131500,502619
20190104,123500,126000,122500,125500,520785
20190103,120000,125000,119000,122000,525020
20190102,121000,122000,117000,118000,356120
20181228,122500,123000,120500,122000,322665
20181227,120500,123000,118500,122500,371637
20181226,121000,122000,117500,119000,275517
20181224,122000,124500,121000,123000,278884
20181221,127000,127000,121000,121500,507653
20181220,125500,128000,123500,127000,364624
20181219,123000,128500,122500,127500,385472
20181218,120500,124000,120000,122000,342972
20181217,124000,124000,120500,122000,294847
20181214,123500,124000,121500,123500,259268
20181213,125500,125500,123000,124000,972556
20181212,124000,126000,122500,124500,490812
20181211,120000,123500,117500,123000,506349
20181210,119000,121500,117500,119000,376421
20181207,121500,123500,119500,121000,565663
20181206,123000,124000,119500,120000,445309
20181205,124500,127000,123000,125000,308805
20181204,127500,127500,122500,123500,512742
20181203,130500,130500,125000,126000,486166
20181130,131000,131000,126000,126500,801837
20181129,133000,134000,129000,130500,559552
20181128,128500,130500,126500,129000,645902
20181127,124000,129500,122500,125000,637199
20181126,115000,124500,114500,124000,805023
20181123,110000,115500,109500,114000,691736
20181122,107000,111500,107000,109500,504744
20181121,105500,107000,104500,106500,525328
20181120,110000,112000,107000,108000,693868
20181119,113000,114000,110500,111500,697289
20181116,113500,114500,111500,112500,872059
20181115,116000,116500,111500,112500,576671
20181114,115500,116500,114000,115500,335405
20181113,115500,117500,114000,116000,435937
20181112,114500,116500,114500,115000,260849
20181109,115000,118000,115000,115000,295733
20181108,118000,120000,115500,116500,404191
20181107,117500,119000,113500,115500,385827
20181106,114000,117500,113500,117000,453810
20181105,115000,115500,111500,113500,442640
20181102,111500,118500,111500,116500,1320415
20181101,113500,116500,110500,111500,805655
20181031,110500,115000,108500,114500,1016429
20181030,108000,112000,104000,110500,939865
20181029,112500,113500,109000,109500,649910
20181026,119000,119000,110000,113000,1544405
20181025,120500,121000,114000,119000,1529110
20181024,127500,129000,124500,127000,679196
20181023,129000,130000,123500,125500,822259
20181022,127500,130000,125500,129000,324730
20181019,124500,127500,124000,127500,1114452
20181018,128000,128000,123500,125000,880738
20181017,132500,134500,129500,130000,5304519
20181016,137500,138500,130000,133500,575704
20181015,138500,139000,135000,136000,642772
20181012,138000,142000,132500,142000,654013
20181011,704000,704000,704000,704000,0
20181010,704000,704000,704000,704000,0
20181008,704000,704000,704000,704000,0
20181005,682000,716000,682000,704000,85596
20181004,700000,702000,685000,695000,70697
20181002,715000,715000,686000,689000,148984
20181001,718000,722000,711000,713000,42217
20180928,717000,719000,713000,716000,97465
20180927,715000,730000,712000,713000,78015
20180921,741000,743000,723000,725000,75131
20180920,722000,734000,722000,731000,57439
20180919,726000,734000,725000,731000,55286
20180918,720000,729000,720000,725000,55452
20180917,725000,731000,723000,728000,53951
20180914,726000,733000,724000,730000,73168
20180913,735000,735000,723000,723000,102811
20180912,730000,734000,726000,730000,58216
20180911,723000,731000,722000,726000,58594
20180910,720000,732000,720000,725000,71966
20180907,732000,735000,722000,732000,64573
20180906,736000,740000,727000,730000,70491
20180905,753000,753000,727000,736000,118285
20180904,757000,757000,749000,755000,37456
20180903,753000,755000,747000,754000,31207
20180831,747000,756000,746000,752000,57953
20180830,748000,757000,745000,746000,47795
20180829,756000,760000,748000,748000,54950
20180828,772000,772000,753000,756000,46667
20180827,763000,775000,760000,769000,44748
20180824,771000,779000,755000,758000,54260
20180823,755000,773000,752000,772000,99084
20180822,747000,748000,741000,747000,47935
20180821,754000,761000,747000,747000,48321
20180820,764000,766000,753000,755000,38936
20180817,754000,768000,748000,755000,38780
20180816,750000,763000,745000,750000,114099
20180814,760000,767000,754000,757000,61603
20180813,767000,767000,750000,755000,83668
20180810,777000,782000,770000,771000,69084
20180809,753000,779000,745000,779000,133034
20180808,742000,756000,742000,750000,62482
20180807,742000,754000,736000,744000,64837
20180806,733000,748000,731000,735000,60607
20180803,723000,731000,721000,731000,106877
20180802,728000,738000,721000,728000,80977
20180801,718000,728000,715000,728000,102959
20180731,726000,728000,712000,716000,123684
20180730,747000,748000,726000,730000,108666
20180727,735000,751000,733000,751000,113819
20180726,752000,761000,716000,751000,224252
20180725,759000,759000,742000,746000,94581
20180724,775000,776000,742000,745000,84503
20180723,771000,777000,765000,774000,81430
20180720,765000,772000,755000,770000,50449
20180719,772000,780000,763000,765000,50422
20180718,762000,771000,759000,764000,31762
20180717,769000,769000,755000,759000,52977
20180716,771000,773000,767000,771000,57725
20180713,780000,782000,765000,771000,75970
20180712,775000,782000,764000,782000,95967
20180711,763000,771000,757000,769000,86885
20180710,757000,768000,756000,760000,75129
20180709,749000,779000,748000,755000,94376
20180706,755000,758000,746000,749000,81867
20180705,756000,769000,756000,765000,57319
20180704,769000,779000,760000,768000,179939
20180703,759000,763000,743000,747000,86305
20180702,765000,765000,745000,751000,107918
20180629,750000,764000,748000,763000,155915
20180628,738000,751000,726000,747000,136537
20180627,747000,748000,739000,739000,87276
20180626,742000,746000,730000,735000,107528
20180625,728000,750000,727000,748000,255266
20180622,690000,724000,690000,723000,160314
20180621,685000,703000,684000,699000,117882
20180620,689000,692000,687000,689000,106479
20180619,690000,694000,688000,688000,110322
20180618,690000,695000,686000,694000,105859
20180615,705000,706000,687000,690000,140302
20180614,719000,725000,705000,707000,158911
20180612,712000,719000,704000,717000,124267
20180611,701000,712000,695000,711000,137850
20180608,680000,708000,680000,701000,188291
20180607,675000,682000,674000,680000,78181
20180605,678000,680000,664000,674000,67152
20180604,681000,687000,671000,673000,81871
20180601,674000,686000,672000,680000,91461
20180531,660000,671000,654000,669000,210193
20180530,667000,670000,648000,652000,133965
20180529,679000,680000,667000,668000,93537
20180528,685000,687000,679000,680000,54086
20180525,685000,694000,682000,685000,75755
20180524,682000,685000,678000,680000,44487
20180523,680000,688000,677000,684000,86056
20180521,686000,690000,676000,682000,101118
20180518,697000,700000,684000,688000,113041
20180517,700000,703000,697000,697000,92363
20180516,712000,715000,698000,700000,124013
20180515,714000,718000,711000,711000,79945
20180514,720000,722000,714000,717000,57749
20180511,721000,729000,714000,717000,109545
20180510,730000,735000,718000,720000,83361
20180509,730000,740000,723000,727000,95131
20180508,727000,738000,721000,731000,97455
20180504,725000,735000,717000,717000,102357
